pulseheight,counts_ch_A,counts_ch_B
771.6275659824047,10,0
772.8494623655914,14,0
774.0713587487782,9,0
775.2932551319648,4,0
776.5151515151515,6,0
777.7370478983382,6,0
778.958944281525,5,0
780.1808406647117,8,0
781.4027370478983,7,0
782.624633431085,4,0
783.8465298142718,7,0
785.0684261974585,8,0
786.2903225806451,6,0
787.5122189638319,4,0
788.7341153470186,7,0
789.9560117302053,6,0
791.177908113392,6,0
792.3998044965787,7,0
793.6217008797654,6,0
794.8435972629521,9,0
796.0654936461389,6,0
797.2873900293255,5,0
798.5092864125122,6,0
799.7311827956989,13,0
800.9530791788857,13,0
802.1749755620724,11,0
803.396871945259,22,0
804.6187683284458,12,0
805.8406647116325,16,0
807.0625610948192,7,0
808.2844574780058,8,0
809.5063538611926,5,0
810.7282502443793,5,0
811.950146627566,6,0
813.1720430107528,8,0
814.3939393939394,8,0
815.6158357771261,2,0
816.8377321603128,4,0
818.0596285434996,10,0
819.2815249266862,7,0
820.5034213098729,10,0
821.7253176930597,4,0
822.9472140762464,6,0
824.1691104594331,2,0
825.3910068426197,5,0
826.6129032258065,7,0
827.8347996089932,5,0
829.0566959921798,9,0
830.2785923753665,7,0
831.5004887585533,5,0
832.72238514174,8,0
833.9442815249267,6,0
835.1661779081135,3,0
836.3880742913001,4,0
837.6099706744868,8,0
838.8318670576735,10,0
840.0537634408602,5,0
841.2756598240469,13,0
842.4975562072336,9,0
843.7194525904204,10,0
844.9413489736071,6,0
846.1632453567938,12,0
847.3851417399804,5,0
848.6070381231672,11,0
849.8289345063539,12,0
851.0508308895405,10,0
852.2727272727273,5,0
853.494623655914,7,0
854.7165200391007,10,0
855.9384164222874,13,0
857.1603128054742,13,0
858.3822091886608,11,0
859.6041055718475,10,0
860.8260019550343,15,0
862.0478983382209,4,0
863.2697947214076,11,0
864.4916911045943,6,0
865.7135874877811,7,0
866.9354838709678,5,0
868.1573802541545,12,0
869.3792766373411,1,0
870.6011730205279,5,0
871.8230694037146,4,0
873.0449657869012,5,0
874.266862170088,2,0
875.4887585532747,4,0
876.7106549364614,8,0
877.9325513196482,4,0
879.1544477028349,5,0
880.3763440860215,3,0
881.5982404692082,4,0
882.820136852395,4,0
884.0420332355816,5,0
885.2639296187683,9,0
886.485826001955,7,0
887.7077223851418,5,0
888.9296187683285,5,0
890.1515151515151,5,0
891.3734115347019,4,0
892.5953079178886,3,0
893.8172043010753,2,0
895.0391006842619,3,0
896.2609970674487,3,0
897.4828934506354,6,0
898.7047898338221,4,0
899.9266862170089,5,0
901.1485826001955,2,0
902.3704789833822,1,0
903.592375366569,5,0
904.8142717497557,2,0
906.0361681329423,1,0
907.258064516129,3,0
908.4799608993158,4,0
909.7018572825025,2,0
910.9237536656892,2,0
912.1456500488758,2,0
913.3675464320626,2,0
914.5894428152493,0,0
915.811339198436,1,0
917.0332355816226,1,0
918.2551319648094,2,0
919.4770283479961,3,0
920.6989247311828,0,0
921.9208211143696,0,0
923.1427174975562,3,0
924.3646138807429,0,0
925.5865102639297,1,0
926.8084066471164,1,0
928.030303030303,3,0
929.2521994134897,2,0
930.4740957966765,1,0
931.6959921798632,0,0
932.9178885630499,3,0
934.1397849462365,1,0
935.3616813294233,1,0
936.58357771261,1,0
937.8054740957967,2,0
939.0273704789834,1,0
940.2492668621701,3,0
941.4711632453568,0,0
942.6930596285436,1,0
943.9149560117303,2,0
945.1368523949169,3,0
946.3587487781036,16,0
947.5806451612904,29,0
948.802541544477,41,0
950.0244379276637,41,0
951.2463343108504,39,0
952.4682306940372,29,0
953.6901270772239,18,0
954.9120234604106,6,0
956.1339198435973,2,0
957.355816226784,0,0
958.5777126099707,0,0
959.7996089931573,0,0
961.0215053763441,1,0
962.2434017595308,0,0
963.4652981427175,2,0
964.6871945259043,1,0
965.909090909091,1,0
967.1309872922776,1,0
968.3528836754643,0,0
969.5747800586511,1,0
970.7966764418377,2,0
972.0185728250244,0,0
973.2404692082112,0,0
974.4623655913979,1,0
975.6842619745846,0,0
976.9061583577713,1,0
978.128054740958,0,0
979.3499511241447,1,0
980.5718475073314,1,0
981.793743890518,1,0
983.0156402737048,1,0
984.2375366568915,0,0
985.4594330400782,1,0
986.681329423265,1,0
987.9032258064517,0,0
989.1251221896383,0,0
990.347018572825,1,0
991.5689149560118,0,0
992.7908113391984,1,0
994.0127077223851,0,0
995.2346041055719,0,0
996.4565004887586,1,0
997.6783968719453,1,0
998.9002932551319,1,0
1000.1221896383187,0,0
1001.3440860215054,0,0
1002.5659824046921,0,0
1003.7878787878788,0,0
1005.0097751710655,0,0
1006.2316715542522,1,0
1007.453567937439,0,0
1008.6754643206257,0,0
1009.8973607038123,0,0
1011.119257086999,1,0
1012.3411534701858,1,0
1013.5630498533725,0,0
1014.7849462365591,0,0
1016.0068426197458,0,0
1017.2287390029326,1,0
1018.4506353861193,2,0
1019.672531769306,1,0
1020.8944281524927,0,0
1022.1163245356794,0,0
1023.3382209188661,0,0
1024.5601173020527,2,0
1025.7820136852397,0,0
1027.0039100684262,0,0
1028.225806451613,0,0
1029.4477028347997,2,0
1030.6695992179862,1,0
1031.8914956011731,0,0
1033.1133919843596,0,0
1034.3352883675466,0,0
1035.557184750733,0,0
1036.77908113392,0,0
